frames_mean,frames_median,frames_std,frames_min,frames_max,distance_mean,distance_median,distance_std,distance_min,distance_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,wins_mean,wins_median,wins_std,wins_min,wins_max
440.5842696629214,411.0,117.19970558201736,132.0,794.0,704.0112359550562,722.0,259.4001071782554,302.0,1530.0,139220.19673716952,130669.63412576556,99968.37847159909,29273.10493261223,520189.8512163266,0.0,0.0,0.0,0.0,0.0
468.96629213483146,474.0,128.0431326061654,142.0,794.0,726.4719101123595,722.0,257.8266158054668,40.0,1530.0,145889.45521630705,130328.57094494309,98954.64877902859,1e-05,520189.8512163266,0.0,0.0,0.0,0.0,0.0
485.0561797752809,521.0,144.39679721545087,132.0,794.0,746.5505617977528,723.0,284.2335647906787,40.0,1530.0,155243.9662119383,129776.05469762227,100887.3165744779,1e-05,520189.8512163266,0.0,0.0,0.0,0.0,0.0
450.1573033707865,488.0,146.71579948133498,132.0,794.0,660.2921348314607,692.0,258.43988292097356,40.0,1530.0,124489.65208793894,124519.34847507799,87347.28405854959,1e-05,520189.8512163266,0.0,0.0,0.0,0.0,0.0
487.5842696629214,515.0,120.67858778718495,178.0,794.0,717.2921348314607,722.0,273.6292169434862,40.0,1530.0,141698.5920122519,129531.71852110361,98890.51230342902,1e-05,520189.8512163266,0.0,0.0,0.0,0.0,0.0
470.30337078651684,493.0,121.03480829950725,132.0,794.0,734.629213483146,722.0,227.4692413839416,312.0,1530.0,145848.63128764046,130362.82550537107,87698.5568232097,31565.35427645576,520189.8512163266,0.0,0.0,0.0,0.0,0.0
483.7191011235955,511.0,121.08219779930955,168.0,794.0,804.4943820224719,723.0,275.51769957196416,298.0,1530.0,175427.9175431256,130737.45004227702,112631.15184995913,28582.819059564383,520189.8512163266,0.0,0.0,0.0,0.0,0.0
489.46067415730334,505.0,107.10134402368789,174.0,794.0,748.9887640449438,723.0,265.968887864644,299.0,1530.0,153900.12859615724,129741.24629471503,106400.89638326805,27888.937162763377,520189.8512163266,0.0,0.0,0.0,0.0,0.0
490.9438202247191,511.0,117.77605482874633,142.0,794.0,768.0112359550562,722.0,279.5458393148567,298.0,1530.0,162050.04256105184,130635.67643284428,114475.93344414457,28582.819059564383,520189.8512163266,0.0,0.0,0.0,0.0,0.0
491.19101123595505,514.0,127.30339557900132,150.0,794.0,821.7640449438202,723.0,312.49780304744723,297.0,1668.0,185646.55577075708,135022.05585615162,131948.58406300592,28085.87265142897,612767.0865224139,0.0,0.0,0.0,0.0,0.0
458.2134831460674,507.0,173.76391525622074,132.0,1159.0,760.1910112359551,722.0,349.71712088244016,295.0,2162.0,168088.2142206975,129250.5501546928,152009.02796492304,27785.87665139628,969372.4872754443,0.0,0.0,0.0,0.0,0.0
469.44943820224717,510.0,178.32472660195475,132.0,1159.0,786.2359550561798,723.0,354.9436740398986,298.0,2163.0,177980.8788403112,130737.45004227702,157832.17667731922,28582.819059564383,969474.5754694352,0.0,0.0,0.0,0.0,0.0
476.7415730337079,506.0,170.4615366078052,132.0,1157.0,864.4606741573034,724.0,399.46571216444994,298.0,2163.0,214094.69517589975,135137.77952590756,177194.9903555136,28582.819059564383,969474.5754694352,0.0,0.0,0.0,0.0,0.0
450.29213483146066,504.0,190.24196315450675,132.0,1157.0,807.1797752808989,723.0,398.357542574246,299.0,2163.0,192640.1238261278,131474.5992759512,168039.04679557998,28732.639856926755,969474.5754694352,0.0,0.0,0.0,0.0,0.0
474.3258426966292,516.0,192.97562140268013,132.0,1157.0,827.438202247191,898.0,405.54873230097195,298.0,2163.0,198213.73147543703,194510.35382979122,173418.33981663387,1e-05,969474.5754694352,0.0,0.0,0.0,0.0,0.0
471.4831460674157,513.0,172.92754294560302,132.0,1157.0,793.3483146067416,723.0,362.37825855373876,299.0,2163.0,174733.09279974716,130533.60480299419,161295.4095914146,1e-05,969474.5754694352,0.0,0.0,0.0,0.0,0.0
456.0449438202247,517.0,199.2479630737584,132.0,1157.0,798.9775280898876,723.0,434.5120724077145,298.0,2163.0,194723.14055416628,130499.51484979322,188556.44086958747,28582.819059564383,969474.5754694352,0.0,0.0,0.0,0.0,0.0
470.9325842696629,505.0,201.48157959424842,150.0,1157.0,823.5842696629213,722.0,454.0146463258638,298.0,2163.0,206338.20461567483,130533.60480299419,210632.70233658564,28582.819059564383,970490.5939048587,0.0,0.0,0.0,0.0,0.0
467.5168539325843,492.0,206.1977403923507,166.0,1137.0,839.7078651685393,723.0,464.10150483711175,298.0,2163.0,214571.24221598922,134905.71167673144,209276.17409886606,28582.819059564383,970490.5939048587,0.0,0.0,0.0,0.0,0.0
493.9438202247191,516.0,168.7705948847886,132.0,1137.0,859.5056179775281,724.0,398.4534744694202,299.0,2163.0,206822.24228520595,134963.9611231718,179874.8628615384,1e-05,970490.5939048587,0.0,0.0,0.0,0.0,0.0
454.07865168539325,472.0,187.5137882402372,148.0,1137.0,748.7865168539325,677.0,403.8979310353165,298.0,2163.0,169426.09991473632,91281.55985540849,175565.4706494902,1e-05,970490.5939048587,0.0,0.0,0.0,0.0,0.0
515.5730337078652,517.0,157.6790145592293,148.0,1137.0,866.2134831460675,724.0,388.23745982512196,295.0,2163.0,209233.82152018588,130567.66173927844,185022.02528818542,1e-05,970490.5939048587,0.0,0.0,0.0,0.0,0.0
473.6292134831461,508.0,199.51234829979944,132.0,1137.0,826.8876404494382,722.0,451.6247183799132,299.0,2163.0,205114.29130593542,129426.52052657725,204218.98588501543,1e-05,970490.5939048587,0.0,0.0,0.0,0.0,0.0
478.0561797752809,514.0,199.29715601180726,132.0,1137.0,835.2696629213483,723.0,446.1567912047161,298.0,2163.0,209451.20061867379,134013.6755990225,203972.3787157476,28582.819059564383,970743.2114006431,0.0,0.0,0.0,0.0,0.0
507.19101123595505,518.0,171.2743299475359,132.0,1132.0,898.4943820224719,723.0,442.10050521347665,298.0,2163.0,230999.38889739366,133770.10315810755,203638.4156564947,1e-05,970743.2114006431,0.0,0.0,0.0,0.0,0.0
481.70786516853934,516.0,179.9696105587162,132.0,1132.0,911.5955056179776,898.0,440.1867509479785,295.0,2163.0,239444.46261807455,194139.2753555299,193243.96607639993,27660.845914293423,970743.2114006431,0.0,0.0,0.0,0.0,0.0
530.8314606741573,583.0,194.97474546662843,132.0,1153.0,995.5505617977528,900.0,465.9193162353944,297.0,2164.0,277681.98385820125,195206.99516551668,222720.80555892814,28331.349276154993,970793.6680648072,0.0,0.0,0.0,0.0,0.0
520.943820224719,517.0,135.21737468560227,132.0,1131.0,897.0898876404494,724.0,383.89437453108974,299.0,2163.0,223491.29259214405,134963.9611231718,177295.22981003617,28754.700086970013,970793.6680648072,0.0,0.0,0.0,0.0,0.0
481.85393258426967,515.0,182.4901752357329,132.0,1131.0,855.123595505618,723.0,427.62849623425086,300.0,2163.0,214298.03460171015,134788.7502795916,193652.4063889732,29006.186613065598,970793.6680648072,0.0,0.0,0.0,0.0,0.0
517.1011235955057,524.0,173.87520030078014,132.0,1131.0,931.3370786516854,898.0,445.00715671104655,300.0,2163.0,247010.96727792482,194547.2946598132,207563.81423132255,29045.416647656588,970793.6680648072,0.0,0.0,0.0,0.0,0.0
534.7528089887641,559.0,163.8075248233084,132.0,1131.0,978.2584269662922,898.0,457.8678119452197,294.0,2163.0,266414.0505699017,193877.7224094213,221243.71271442994,1e-05,970793.6680648072,0.0,0.0,0.0,0.0,0.0
545.6629213483146,516.0,174.76423565299575,148.0,1150.0,969.3033707865169,724.0,478.5621114160834,300.0,2163.0,262828.11177470215,134963.9611231718,244752.57443787373,1e-05,970793.6680648072,0.0,0.0,0.0,0.0,0.0
548.7191011235955,516.0,184.30049892718685,164.0,1131.0,993.5955056179776,724.0,499.70075807451997,300.0,2163.0,279512.88454698125,134963.9611231718,253549.93397553675,1e-05,970793.6680648072,0.0,0.0,0.0,0.0,0.0
553.0337078651686,516.0,187.75291253972762,166.0,1149.0,1042.6629213483145,898.0,496.6735175215164,299.0,2164.0,303384.83998733363,195243.35276335006,250999.27931455086,28833.845087020323,970793.6680648072,0.0,0.0,0.0,0.0,0.0
536.0112359550562,502.0,199.74019610776656,132.0,1147.0,948.7977528089888,723.0,497.96331663492174,300.0,2163.0,261938.86683906522,134963.9611231718,257394.1946205502,29006.186613065598,970793.6680648072,0.0,0.0,0.0,0.0,0.0
549.9101123595506,514.0,210.54822183520074,166.0,1142.0,1016.9101123595506,724.0,535.1275105938485,300.0,2163.0,298091.0102357247,135137.77952590756,283049.515715532,29006.186613065598,970793.6680648072,0.0,0.0,0.0,0.0,0.0
561.1573033707865,516.0,205.13606878441368,132.0,1161.0,997.438202247191,898.0,519.4500972031948,300.0,2164.0,286061.2654448148,194878.38809631616,270468.24243813154,29006.186613065598,971597.9349760046,0.0,0.0,0.0,0.0,0.0
557.6629213483146,516.0,192.2902151109639,278.0,1192.0,1006.6966292134831,724.0,525.6005960973135,434.0,2354.0,289080.9001428055,134963.9611231718,284555.6685518331,1e-05,1134220.498297872,0.0,0.0,0.0,0.0,0.0
534.438202247191,516.0,215.66135308567831,132.0,1192.0,977.6404494382023,724.0,518.2550941703379,300.0,2354.0,277832.2673271555,134963.9611231718,274495.420460997,29006.186613065598,1134220.498297872,0.0,0.0,0.0,0.0,0.0
559.8426966292135,516.0,229.79883234154426,132.0,1205.0,1027.1011235955057,724.0,583.6799193059367,299.0,2387.0,311940.100636354,134963.9611231718,309719.0304187842,28593.706505590115,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
567.6179775280899,515.0,231.5865895099572,132.0,1259.0,1100.8202247191011,724.0,557.6439716714622,312.0,2387.0,338609.58985349146,135137.77952590756,305514.7325164603,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
550.3483146067416,516.0,254.31671403288712,132.0,1282.0,988.4943820224719,724.0,575.6816013633002,298.0,2387.0,292870.21655634796,134730.03913889604,309831.12173878466,28542.906708560095,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
546.5730337078652,515.0,217.8520210901056,132.0,1215.0,1020.3932584269663,724.0,542.3878876124618,300.0,2387.0,300971.9415247395,134963.9611231718,292046.4977732611,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
593.943820224719,554.0,228.07323678637718,132.0,1205.0,1148.1011235955057,899.0,571.0202783731453,300.0,2387.0,365870.77992860967,195061.2557416775,312584.8683751781,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
587.7078651685393,556.0,268.54004795164064,132.0,1221.0,1105.5168539325844,724.0,611.5722620740879,300.0,2387.0,352983.2674864573,135137.77952590756,338649.2931427216,28927.041613015288,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
619.6179775280899,517.0,267.64786968836233,132.0,1307.0,1164.438202247191,724.0,636.2327316931021,312.0,2387.0,386024.0884492783,134963.9611231718,359473.88201893057,31849.287446737995,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
644.7977528089888,581.0,270.2013888875257,132.0,1442.0,1175.2921348314608,899.0,631.0898047215883,298.0,2387.0,389530.25290293386,195243.35276335006,356475.9489307562,28582.819059564383,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
629.123595505618,581.0,263.39583661596265,132.0,1233.0,1205.2022471910113,900.0,621.6055901115043,299.0,2387.0,401505.27454680856,195460.84735173231,349237.5586088595,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
678.0898876404494,587.0,266.52649763707177,278.0,1253.0,1245.6516853932585,900.0,645.0180574272878,434.0,2388.0,423212.1864006943,195279.67940536494,378951.6777498399,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
634.3932584269663,586.0,256.84659077065095,132.0,1220.0,1179.2921348314608,899.0,618.468318286924,300.0,2386.0,389446.7890783352,195279.67940536494,347119.5511079948,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
667.7303370786517,586.0,276.05233846871084,132.0,1218.0,1249.4719101123596,900.0,651.3239255182717,301.0,2386.0,429542.111870417,195279.67940536494,375296.98002637347,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
706.4044943820224,625.0,298.0589911862944,166.0,1247.0,1380.123595505618,1435.0,691.8464598810879,299.0,2386.0,512398.544708868,468308.1052514472,395931.7907595051,28912.075064715173,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
668.4157303370787,581.0,314.732124693928,132.0,1246.0,1245.9325842696628,899.0,698.0672643574392,300.0,2387.0,438256.0036012811,195460.84735173231,398479.47659576545,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
572.7528089887641,526.0,249.82075735758292,132.0,1205.0,1094.8651685393259,899.0,585.1265337276739,300.0,2386.0,341199.15751970245,195170.60663819904,312283.3252121635,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
589.1460674157304,581.0,266.10298549439307,132.0,1205.0,1151.9887640449438,900.0,585.7609378221184,300.0,2387.0,366131.82029264135,195279.67940536494,324541.63182802015,1e-05,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
627.2808988764045,554.0,296.1229621901528,132.0,1238.0,1183.9101123595506,900.0,652.3359174716527,299.0,2388.0,399445.5024821535,195243.35276335006,360701.60688926943,28833.845087020323,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
605.9887640449438,536.0,300.892399087796,132.0,1222.0,1139.5056179775281,899.0,657.8835169530779,300.0,2387.0,379321.12828821305,194176.51948156295,355583.523061895,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
664.1123595505618,570.0,287.88041517746063,132.0,1223.0,1190.2808988764045,899.0,668.7926735520844,300.0,2387.0,404759.35321288346,195279.67940536494,379240.34550145594,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
589.8988764044943,517.0,307.9084952699612,132.0,1239.0,1088.6404494382023,724.0,663.9201801081618,299.0,2387.0,356001.01246565115,134963.9611231718,370601.6364429817,28833.845087020323,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
672.5168539325842,557.0,316.35970539733887,132.0,1259.0,1295.3483146067415,1124.0,693.6544990628931,300.0,2388.0,465927.5573365537,300757.2537676709,397564.38282555045,28966.727828686002,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
617.6404494382023,536.0,329.9806002874868,132.0,1244.0,1136.3033707865168,724.0,704.6774926449142,300.0,2387.0,387414.20534423663,134963.9611231718,399933.2256851438,29006.186613065598,1162400.3919803856,0.0,0.0,0.0,0.0,0.0
652.1348314606741,586.0,291.1189258902424,132.0,1233.0,1196.561797752809,899.0,678.2390277515054,300.0,2404.0,410674.8409794414,193915.17738138523,385965.9509492669,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
555.3033707865169,516.0,277.24902222679964,132.0,1235.0,1001.943820224719,724.0,603.2432821988075,298.0,2402.0,303872.31538651884,134314.79656610847,334829.590878848,28661.964059614693,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
569.5280898876405,517.0,300.50639245711136,132.0,1241.0,1091.5955056179776,724.0,640.6785854603233,299.0,2402.0,353050.82442256116,134963.9611231718,356502.63527783024,28833.845087020323,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
609.9325842696629,541.0,266.17860852235026,132.0,1242.0,1129.1685393258426,899.0,594.1483988946721,312.0,2402.0,359611.2809891046,195061.2557416775,342108.0096957965,31849.287446737995,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
635.2584269662922,586.0,279.97634442970747,132.0,1219.0,1185.1460674157304,899.0,633.5197654935887,300.0,2402.0,395558.54718483816,195279.67940536494,355799.93161150813,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
641.314606741573,562.0,298.7556814562251,132.0,1239.0,1231.9662921348315,1124.0,656.6181050979569,299.0,2403.0,424919.7484347523,300757.2537676709,367763.5712156955,28833.845087020323,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
651.7640449438202,586.0,281.0409231855509,172.0,1255.0,1241.4831460674156,1124.0,638.4189232988456,299.0,2402.0,425274.65576838434,300068.5696836042,367201.1587229641,28754.700086970013,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
660.2696629213483,593.0,297.9311346431823,132.0,1264.0,1282.370786516854,1128.0,654.3602997150741,300.0,2404.0,450509.96982638026,302814.0727179788,375529.16615939635,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
649.1910112359551,586.0,283.37381022899154,132.0,1246.0,1211.2808988764045,900.0,637.7970863393876,299.0,2402.0,409224.2646361855,195279.67940536494,364798.3014776445,28833.845087020323,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
689.9775280898876,613.0,259.18762357434116,148.0,1248.0,1315.0224719101125,1127.0,617.3383057648992,300.0,2404.0,459655.7365736927,301813.13128424296,352684.4596355614,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
698.0337078651686,611.0,271.86420310735207,172.0,1259.0,1338.0786516853932,1128.0,637.4032330121662,300.0,2404.0,476274.37532411725,302745.9258284936,370578.0658008552,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
722.2696629213483,627.0,323.8328658964649,132.0,1247.0,1354.6067415730338,1128.0,716.3324289173262,300.0,2404.0,502584.3016593212,302057.2417444269,416334.36403470836,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
674.8089887640449,607.0,334.754643552373,132.0,1286.0,1292.5842696629213,1125.0,719.2470908735638,300.0,2403.0,470724.0106484575,301219.76897166984,407180.5549984978,28966.727828686002,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
746.2022471910112,654.0,317.91021203525133,148.0,1265.0,1391.1460674157304,1433.0,713.1070258731878,299.0,2402.0,522078.52463932603,465892.0350933354,412801.7076460859,28794.386302640727,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
744.2022471910112,664.0,305.71596495915156,148.0,1301.0,1422.191011235955,1545.0,686.5859337428813,300.0,2402.0,534122.7658855241,535020.9816593179,399504.38653376885,28966.727828686002,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
659.6629213483146,561.0,316.7839423854427,132.0,1244.0,1207.0224719101125,899.0,711.9374574463953,300.0,2404.0,423867.93084229075,195243.35276335006,402550.21798996883,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
768.1910112359551,676.0,321.4153697619361,132.0,1268.0,1461.6404494382023,1547.0,711.2648212897166,300.0,2402.0,562402.4721729169,535914.3638759556,419568.8752472885,28966.727828686002,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
752.4044943820224,657.0,287.1511256613224,148.0,1240.0,1385.0786516853932,1127.0,700.3392472435361,316.0,2402.0,510513.81359220395,302452.2718262478,418995.9154753338,1e-05,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
705.4044943820224,606.0,300.67712793077465,148.0,1262.0,1307.0224719101125,1125.0,686.0783847759752,316.0,2402.0,469191.0388665247,300565.2078257741,401592.11326876463,32281.292821896022,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
677.0674157303371,581.0,291.587549161321,172.0,1254.0,1265.258426966292,900.0,670.4575919875211,300.0,2402.0,441619.3718638313,195279.67940536494,392897.8258616617,1e-05,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
700.9662921348314,587.0,309.35897658201173,148.0,1238.0,1247.112359550562,899.0,685.117580955913,300.0,2404.0,436217.9422030777,195243.35276335006,400833.1557124372,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
736.9213483146067,623.0,297.028399683274,278.0,1303.0,1383.7752808988764,1435.0,664.3225450662864,594.0,2404.0,504196.9991324619,468270.7706170666,395323.2640053743,1e-05,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
666.6741573033707,557.0,301.819827766962,172.0,1299.0,1189.2808988764045,724.0,681.2418268968801,300.0,2402.0,406576.87154504965,134905.71167673144,394688.22404686426,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
714.2696629213483,609.0,333.98973152636734,132.0,1287.0,1331.112359550562,1125.0,730.221921604016,299.0,2404.0,493036.4680087727,300321.09736559016,419740.92920342466,28833.845087020323,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
683.4831460674158,586.0,312.3151718534941,172.0,1268.0,1249.191011235955,898.0,704.596703140531,298.0,2404.0,443013.20962957677,194102.0010356288,406629.3003643242,28542.906708560095,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
690.8988764044943,607.0,301.67059365703716,172.0,1258.0,1294.8426966292134,1126.0,669.6714757013391,299.0,2402.0,459418.55089201994,300607.59678195755,387065.887783118,28833.845087020323,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
653.2247191011236,544.0,297.44918375590805,172.0,1270.0,1179.5280898876404,898.0,659.5813294127075,300.0,2404.0,397136.07714318,193915.17738138523,383548.3711290216,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
664.9213483146067,586.0,273.8957082220379,172.0,1241.0,1209.7191011235955,899.0,632.3458374769878,300.0,2402.0,406582.81949418917,195279.67940536494,363869.5659317683,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
676.7640449438202,592.0,301.20563070045836,132.0,1304.0,1255.7078651685392,900.0,660.3521396687569,300.0,2402.0,436583.5319783416,195243.35276335006,379214.5752878248,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
702.685393258427,587.0,320.2372573930119,168.0,1255.0,1286.6404494382023,900.0,685.6625475774215,298.0,2402.0,457765.3087833715,195279.67940536494,400237.9399502958,28740.194037309542,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
710.7303370786517,586.0,349.14977836359435,132.0,1287.0,1314.123595505618,900.0,729.3643195049012,300.0,2404.0,482841.62034143024,195279.67940536494,428543.7901039629,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
719.2359550561798,606.0,335.98284541788604,172.0,1284.0,1347.943820224719,1126.0,700.633298748884,300.0,2403.0,494551.6776693835,300677.8890193233,416791.775621442,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
793.6741573033707,651.0,342.45789621568025,132.0,1322.0,1447.2134831460673,1436.0,754.770364243028,300.0,2403.0,563034.9855692278,467433.7270022982,446902.0098181576,29006.186613065598,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
722.3258426966293,548.0,357.2498189675955,278.0,1269.0,1312.0449438202247,899.0,739.2461983671459,594.0,2402.0,482992.356754519,195243.35276335006,445800.6739135513,89611.84991349911,1176631.8469413863,0.0,0.0,0.0,0.0,0.0
